,"You are currently using XLSTAT Free.
Order a license to get access to 100 or more additional functions.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,XLSTAT 2019.1.1.56116  - Linear regression - Start time: 9/10/2019 at 8:43:44 PM / End time: 9/10/2019 at 8:43:45 PM / Microsoft Excel 16.011929,,,,,,,,,,,,,,,,,
,These results have been generated using XLSTAT Free. You can benefit from many more tools and options with a full version.,,,,,,,,,,,,,,,,,
,Y / Dependent variables: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$C$1:$C$9 / 8 rows and 1 column,,,,,,,,,,,,,,,,,
,X / Quantitative: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$D$1:$G$9 / 8 rows and 4 columns,,,,,,,,,,,,,,,,,
,Observation weights: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$B$1:$B$9 / 8 rows and 1 column,,,,,,,,,,,,,,,,,
,Prediction / X / Quantitative: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$D$10:$G$10 / 1 row and 4 columns,,,,,,,,,,,,,,,,,
,Confidence interval (%): 90,,,,,,,,,,,,,,,,,
,Tolerance: 0.0001,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Summary statistics:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,,,,,,,
,Bishop Margin,8,0,8,-0.132,0.083,-0.069,0.062,,,,,,,,,,
,% Registered Democrat Margin,8,0,8,-0.126,0.323,0.146,0.111,,,,,,,,,,
,Trump Margin,8,0,8,-0.154,0.160,-0.077,0.107,,,,,,,,,,
,Senior (Over 65),8,0,8,0.104,0.192,0.115,0.020,,,,,,,,,,
,Bachelor's,8,0,8,0.092,0.441,0.343,0.119,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Summary statistics (Quantitative data / Prediction):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,,,,,,,
,% Registered Democrat Margin,1,0,1,-0.040,-0.040,-0.040,0.000,,,,,,,,,,
,Trump Margin,1,0,1,0.120,0.120,0.120,0.000,,,,,,,,,,
,Senior (Over 65),1,0,1,0.145,0.145,0.145,0.000,,,,,,,,,,
,Bachelor's,1,0,1,0.349,0.349,0.349,0.000,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Correlation matrix:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,% Registered Democrat Margin,Trump Margin,Senior (Over 65),Bachelor's,Bishop Margin,,,,,,,,,,,,
,% Registered Democrat Margin,1,-0.523,0.286,-0.328,-0.790,,,,,,,,,,,,
,Trump Margin,-0.523,1,0.527,-0.560,0.892,,,,,,,,,,,,
,Senior (Over 65),0.286,0.527,1,-0.781,0.302,,,,,,,,,,,,
,Bachelor's,-0.328,-0.560,-0.781,1,-0.270,,,,,,,,,,,,
,Bishop Margin,-0.790,0.892,0.302,-0.270,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Regression of variable Bishop Margin:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Goodness of fit statistics (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observations,1719453.000,,,,,,,,,,,,,,,,
,Sum of weights,1719453.000,,,,,,,,,,,,,,,,
,DF,1719448.000,,,,,,,,,,,,,,,,
,R²,0.976,,,,,,,,,,,,,,,,
,Adjusted R²,0.976,,,,,,,,,,,,,,,,
,MSE,0.000,,,,,,,,,,,,,,,,
,RMSE,0.010,,,,,,,,,,,,,,,,
,MAPE,18.184,,,,,,,,,,,,,,,,
,DW,0.000,,,,,,,,,,,,,,,,
,Cp,5.000,,,,,,,,,,,,,,,,
,AIC,-15984381.737,,,,,,,,,,,,,,,,
,SBC,-15984319.950,,,,,,,,,,,,,,,,
,PC,0.024,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Analysis of variance  (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,DF,Sum of squares,Mean squares,F,Pr > F,,,,,,,,,,,,
,Model,4,6477.485,1619.371,17645611.722,< 0.0001,,,,,,,,,,,,
,Error,1719448,157.797,0.000,,,,,,,,,,,,,,
,Corrected Total,1719452,6635.282,,,,,,,,,,,,,,,
,Computed against model Y=Mean(Y),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Model parameters (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,Value,Standard error,t,Pr > |t|,Lower bound (90%),Upper bound (90%),,,,,,,,,,,
,Intercept,-0.038,0.000,-390.154,< 0.0001,-0.038,-0.038,,,,,,,,,,,
,% Registered Democrat Margin,-0.511,0.000,-2744.283,< 0.0001,-0.511,-0.511,,,,,,,,,,,
,Trump Margin,0.061,0.000,273.367,< 0.0001,0.061,0.062,,,,,,,,,,,
,Senior (Over 65),0.878,0.001,1272.189,< 0.0001,0.877,0.879,,,,,,,,,,,
,Bachelor's,-0.153,0.000,-982.513,< 0.0001,-0.153,-0.153,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Equation of the model (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Bishop Margin = -3.83219363714624E-02-0.511168596540355*% Registered Democrat Margin+0.061145417506283*Trump Margin+0.878238944707781*Senior (Over 65)-0.152896522663499*Bachelor's,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Standardized coefficients (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,Value,Standard error,t,Pr > |t|,Lower bound (90%),Upper bound (90%),,,,,,,,,,,
,% Registered Democrat Margin,-0.911,0.000,-2744.283,< 0.0001,-0.911,-0.910,,,,,,,,,,,
,Trump Margin,0.105,0.000,273.367,< 0.0001,0.104,0.106,,,,,,,,,,,
,Senior (Over 65),0.279,0.000,1272.189,< 0.0001,0.279,0.279,,,,,,,,,,,
,Bachelor's,-0.292,0.000,-982.513,< 0.0001,-0.293,-0.292,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Predictions and residuals (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observation,Weight,Bishop Margin,Pred(Bishop Margin),Residual,Std. residual,Std. dev. on pred. (Mean),Lower bound 90% (Mean),Upper bound 90% (Mean),Std. dev. on pred. (Observation),Lower bound 90% (Observation),Upper bound 90% (Observation),,,,,,
,Obs1,26948,-0.132,-0.070,-0.062,-6.488,0.000,-0.070,-0.070,0.010,-0.085,-0.054,,,,,,
,Obs2,35190,0.013,-0.007,0.020,2.054,0.000,-0.007,-0.007,0.010,-0.023,0.009,,,,,,
,Obs3,319431,-0.062,-0.067,0.005,0.502,0.000,-0.067,-0.067,0.010,-0.083,-0.051,,,,,,
,Obs4,919628,-0.105,-0.105,-0.000,-0.035,0.000,-0.105,-0.105,0.010,-0.121,-0.089,,,,,,
,Obs5,46639,0.006,-0.018,0.024,2.495,0.000,-0.018,-0.018,0.010,-0.034,-0.003,,,,,,
,Obs6,134168,-0.104,-0.101,-0.002,-0.226,0.000,-0.102,-0.101,0.010,-0.117,-0.086,,,,,,
,Obs7,36157,-0.065,-0.057,-0.008,-0.839,0.000,-0.057,-0.057,0.010,-0.073,-0.041,,,,,,
,Obs8,201292,0.083,0.087,-0.004,-0.401,0.000,0.087,0.087,0.010,0.071,0.103,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Predictions for the new observations (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observation,Pred(Bishop Margin),Std. dev. on pred. (Mean),Lower bound 90% (Mean),Upper bound 90% (Mean),Std. dev. on pred. (Observation),Lower bound 90% (Observation),Upper bound 90% (Observation),,,,,,,,,,
,PredObs1,0.063,0.000,0.063,0.063,0.010,0.048,0.079,,,,,,,,,,
