,"You are currently using XLSTAT Free.
Order a license to get access to 100 or more additional functions.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,XLSTAT 2019.1.1.56116  - Linear regression - Start time: 9/10/2019 at 9:27:37 PM / End time: 9/10/2019 at 9:27:38 PM / Microsoft Excel 16.011929,,,,,,,,,,,,,,,,,
,These results have been generated using XLSTAT Free. You can benefit from many more tools and options with a full version.,,,,,,,,,,,,,,,,,
,Y / Dependent variables: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$C$1:$C$9 / 8 rows and 1 column,,,,,,,,,,,,,,,,,
,X / Quantitative: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$E$1:$G$9 / 8 rows and 3 columns,,,,,,,,,,,,,,,,,
,Observation weights: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$B$1:$B$9 / 8 rows and 1 column,,,,,,,,,,,,,,,,,
,Prediction / X / Quantitative: Workbook = NC9.xlsm / Sheet = input / Range = 'input'!$E$10:$G$10 / 1 row and 3 columns,,,,,,,,,,,,,,,,,
,Confidence interval (%): 90,,,,,,,,,,,,,,,,,
,Tolerance: 0.0001,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Summary statistics:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,,,,,,,
,Bishop Margin,8,0,8,-0.094,0.099,-0.047,0.064,,,,,,,,,,
,Trump Margin,8,0,8,-0.154,0.160,-0.077,0.107,,,,,,,,,,
,Senior (Over 65),8,0,8,0.104,0.192,0.115,0.020,,,,,,,,,,
,Bachelor's,8,0,8,0.092,0.441,0.343,0.119,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Summary statistics (Quantitative data / Prediction):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,,,,,,,
,Trump Margin,1,0,1,0.120,0.120,0.120,0.000,,,,,,,,,,
,Senior (Over 65),1,0,1,0.145,0.145,0.145,0.000,,,,,,,,,,
,Bachelor's,1,0,1,0.349,0.349,0.349,0.000,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Correlation matrix:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Trump Margin,Senior (Over 65),Bachelor's,Bishop Margin,,,,,,,,,,,,,
,Trump Margin,1,0.527,-0.560,0.973,,,,,,,,,,,,,
,Senior (Over 65),0.527,1,-0.781,0.430,,,,,,,,,,,,,
,Bachelor's,-0.560,-0.781,1,-0.503,,,,,,,,,,,,,
,Bishop Margin,0.973,0.430,-0.503,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Regression of variable Bishop Margin:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Goodness of fit statistics (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observations,1719453.000,,,,,,,,,,,,,,,,
,Sum of weights,1719453.000,,,,,,,,,,,,,,,,
,DF,1719449.000,,,,,,,,,,,,,,,,
,R²,0.956,,,,,,,,,,,,,,,,
,Adjusted R²,0.956,,,,,,,,,,,,,,,,
,MSE,0.000,,,,,,,,,,,,,,,,
,RMSE,0.013,,,,,,,,,,,,,,,,
,MAPE,26.697,,,,,,,,,,,,,,,,
,DW,0.000,,,,,,,,,,,,,,,,
,Cp,4.000,,,,,,,,,,,,,,,,
,AIC,-14827237.315,,,,,,,,,,,,,,,,
,SBC,-14827187.885,,,,,,,,,,,,,,,,
,PC,0.044,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Analysis of variance  (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,DF,Sum of squares,Mean squares,F,Pr > F,,,,,,,,,,,,
,Model,3,6728.818,2242.939,12469223.793,< 0.0001,,,,,,,,,,,,
,Error,1719449,309.291,0.000,,,,,,,,,,,,,,
,Corrected Total,1719452,7038.109,,,,,,,,,,,,,,,
,Computed against model Y=Mean(Y),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Model parameters (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,Value,Standard error,t,Pr > |t|,Lower bound (90%),Upper bound (90%),,,,,,,,,,,
,Intercept,0.061,0.000,448.433,< 0.0001,0.061,0.061,,,,,,,,,,,
,Trump Margin,0.615,0.000,5230.833,< 0.0001,0.615,0.616,,,,,,,,,,,
,Senior (Over 65),-0.461,0.001,-546.999,< 0.0001,-0.462,-0.459,,,,,,,,,,,
,Bachelor's,-0.022,0.000,-152.916,< 0.0001,-0.022,-0.022,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Equation of the model (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Bishop Margin = 6.11647972884961E-02+0.615328848622481*Trump Margin-0.460715572453236*Senior (Over 65)-2.19503556241126E-02*Bachelor's,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Standardized coefficients (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,Value,Standard error,t,Pr > |t|,Lower bound (90%),Upper bound (90%),,,,,,,,,,,
,Trump Margin,1.025,0.000,5230.833,< 0.0001,1.024,1.025,,,,,,,,,,,
,Senior (Over 65),-0.142,0.000,-546.999,< 0.0001,-0.143,-0.142,,,,,,,,,,,
,Bachelor's,-0.041,0.000,-152.916,< 0.0001,-0.041,-0.040,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Predictions and residuals (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observation,Weight,Bishop Margin,Pred(Bishop Margin),Residual,Std. residual,Std. dev. on pred. (Mean),Lower bound 90% (Mean),Upper bound 90% (Mean),Std. dev. on pred. (Observation),Lower bound 90% (Observation),Upper bound 90% (Observation),,,,,,
,Obs1,26948,-0.071,-0.057,-0.013,-0.995,0.000,-0.058,-0.057,0.013,-0.080,-0.035,,,,,,
,Obs2,35190,0.043,-0.001,0.044,3.304,0.000,-0.001,-0.001,0.013,-0.023,0.021,,,,,,
,Obs3,319431,-0.030,-0.046,0.016,1.177,0.000,-0.046,-0.046,0.013,-0.068,-0.024,,,,,,
,Obs4,919628,-0.094,-0.091,-0.002,-0.168,0.000,-0.091,-0.091,0.013,-0.114,-0.069,,,,,,
,Obs5,46639,0.024,0.012,0.013,0.940,0.000,0.012,0.012,0.013,-0.010,0.034,,,,,,
,Obs6,134168,-0.021,0.009,-0.030,-2.254,0.000,0.009,0.009,0.013,-0.013,0.031,,,,,,
,Obs7,36157,-0.065,-0.041,-0.024,-1.796,0.000,-0.041,-0.041,0.013,-0.063,-0.019,,,,,,
,Obs8,201292,0.099,0.098,0.001,0.060,0.000,0.098,0.098,0.013,0.076,0.120,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Predictions for the new observations (Bishop Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observation,Pred(Bishop Margin),Std. dev. on pred. (Mean),Lower bound 90% (Mean),Upper bound 90% (Mean),Std. dev. on pred. (Observation),Lower bound 90% (Observation),Upper bound 90% (Observation),,,,,,,,,,
,PredObs1,0.061,0.000,0.060,0.061,0.013,0.038,0.083,,,,,,,,,,
