,"You are currently using XLSTAT Free.
Order a license to get access to 100 or more additional functions.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,XLSTAT 2019.1.1.56116  - Linear regression - Start time: 9/10/2019 at 8:03:04 PM / End time: 9/10/2019 at 8:03:04 PM / Microsoft Excel 16.011929,,,,,,,,,,,,,,,,,
,These results have been generated using XLSTAT Free. You can benefit from many more tools and options with a full version.,,,,,,,,,,,,,,,,,
,Y / Dependent variables: Workbook = NC9.xlsm / Sheet = input / Range = input!$C$1:$C$8 / 7 rows and 1 column,,,,,,,,,,,,,,,,,
,X / Quantitative: Workbook = NC9.xlsm / Sheet = input / Range = input!$D$1:$G$8 / 7 rows and 4 columns,,,,,,,,,,,,,,,,,
,Observation weights: Workbook = NC9.xlsm / Sheet = input / Range = input!$B$1:$B$8 / 7 rows and 1 column,,,,,,,,,,,,,,,,,
,Prediction / X / Quantitative: Workbook = NC9.xlsm / Sheet = input / Range = input!$D$10:$G$10 / 1 row and 4 columns,,,,,,,,,,,,,,,,,
,Confidence interval (%): 90,,,,,,,,,,,,,,,,,
,Tolerance: 0.0001,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Summary statistics:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,,,,,,,
,Pittinger Margin,7,0,7,-0.179,0.061,-0.046,0.051,,,,,,,,,,
,% Registered Democrat Margin,7,0,7,0.159,0.323,0.182,0.052,,,,,,,,,,
,Trump Margin,7,0,7,-0.154,0.050,-0.108,0.066,,,,,,,,,,
,Senior (Over 65),7,0,7,0.104,0.192,0.115,0.021,,,,,,,,,,
,Bachelor's,7,0,7,0.092,0.441,0.343,0.126,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Summary statistics (Quantitative data / Prediction):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,,,,,,,
,% Registered Democrat Margin,1,0,1,-0.040,-0.040,-0.040,0.000,,,,,,,,,,
,Trump Margin,1,0,1,0.120,0.120,0.120,0.000,,,,,,,,,,
,Senior (Over 65),1,0,1,0.145,0.145,0.145,0.000,,,,,,,,,,
,Bachelor's,1,0,1,0.349,0.349,0.349,0.000,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Correlation matrix:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,% Registered Democrat Margin,Trump Margin,Senior (Over 65),Bachelor's,Pittinger Margin,,,,,,,,,,,,
,% Registered Democrat Margin,1,0.787,0.724,-0.759,-0.659,,,,,,,,,,,,
,Trump Margin,0.787,1,0.848,-0.944,-0.825,,,,,,,,,,,,
,Senior (Over 65),0.724,0.848,1,-0.781,-0.474,,,,,,,,,,,,
,Bachelor's,-0.759,-0.944,-0.781,1,0.693,,,,,,,,,,,,
,Pittinger Margin,-0.659,-0.825,-0.474,0.693,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Regression of variable Pittinger Margin:,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Goodness of fit statistics (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observations,1518161.000,,,,,,,,,,,,,,,,
,Sum of weights,1518161.000,,,,,,,,,,,,,,,,
,DF,1518156.000,,,,,,,,,,,,,,,,
,R²,0.971,,,,,,,,,,,,,,,,
,Adjusted R²,0.971,,,,,,,,,,,,,,,,
,MSE,0.000,,,,,,,,,,,,,,,,
,RMSE,0.009,,,,,,,,,,,,,,,,
,MAPE,7.214,,,,,,,,,,,,,,,,
,DW,0.000,,,,,,,,,,,,,,,,
,Cp,5.000,,,,,,,,,,,,,,,,
,AIC,-14381875.962,,,,,,,,,,,,,,,,
,SBC,-14381814.797,,,,,,,,,,,,,,,,
,PC,0.029,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Analysis of variance  (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,DF,Sum of squares,Mean squares,F,Pr > F,,,,,,,,,,,,
,Model,4,3882.432,970.608,12624473.206,< 0.0001,,,,,,,,,,,,
,Error,1518156,116.720,0.000,,,,,,,,,,,,,,
,Corrected Total,1518160,3999.152,,,,,,,,,,,,,,,
,Computed against model Y=Mean(Y),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Model parameters (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,Value,Standard error,t,Pr > |t|,Lower bound (90%),Upper bound (90%),,,,,,,,,,,
,Intercept,-0.326,0.000,-3165.484,< 0.0001,-0.326,-0.326,,,,,,,,,,,
,% Registered Democrat Margin,-0.201,0.000,-886.655,< 0.0001,-0.201,-0.200,,,,,,,,,,,
,Trump Margin,-1.821,0.000,-4649.210,< 0.0001,-1.822,-1.820,,,,,,,,,,,
,Senior (Over 65),2.224,0.001,3395.594,< 0.0001,2.223,2.225,,,,,,,,,,,
,Bachelor's,-0.396,0.000,-2299.869,< 0.0001,-0.396,-0.396,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Equation of the model (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Pittinger Margin = -0.325989649471081-0.200543201812753*% Registered Democrat Margin-1.82113743697225*Trump Margin+2.22363968662572*Senior (Over 65)-0.395954984536775*Bachelor's,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Standardized coefficients (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Source,Value,Standard error,t,Pr > |t|,Lower bound (90%),Upper bound (90%),,,,,,,,,,,
,% Registered Democrat Margin,-0.203,0.000,-886.655,< 0.0001,-0.204,-0.203,,,,,,,,,,,
,Trump Margin,-2.356,0.001,-4649.210,< 0.0001,-2.356,-2.355,,,,,,,,,,,
,Senior (Over 65),0.909,0.000,3395.594,< 0.0001,0.909,0.910,,,,,,,,,,,
,Bachelor's,-0.975,0.000,-2299.869,< 0.0001,-0.975,-0.974,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Predictions and residuals (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observation,Weight,Pittinger Margin,Pred(Pittinger Margin),Residual,Std. residual,Std. dev. on pred. (Mean),Lower bound 90% (Mean),Upper bound 90% (Mean),Std. dev. on pred. (Observation),Lower bound 90% (Observation),Upper bound 90% (Observation),,,,,,
,Obs1,26948,0.061,0.063,-0.002,-0.194,0.000,0.063,0.063,0.009,0.049,0.078,,,,,,
,Obs2,35190,-0.128,-0.090,-0.039,-4.408,0.000,-0.090,-0.090,0.009,-0.104,-0.075,,,,,,
,Obs3,319431,-0.062,-0.060,-0.002,-0.244,0.000,-0.060,-0.060,0.009,-0.075,-0.046,,,,,,
,Obs4,919628,-0.020,-0.020,0.000,0.021,0.000,-0.020,-0.020,0.009,-0.034,-0.005,,,,,,
,Obs5,46639,-0.115,-0.145,0.030,3.455,0.000,-0.145,-0.145,0.009,-0.159,-0.131,,,,,,
,Obs6,134168,-0.179,-0.177,-0.002,-0.270,0.000,-0.177,-0.177,0.009,-0.191,-0.162,,,,,,
,Obs7,36157,0.013,-0.010,0.023,2.616,0.000,-0.010,-0.010,0.009,-0.025,0.004,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Predictions for the new observations (Pittinger Margin):,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Observation,Pred(Pittinger Margin),Std. dev. on pred. (Mean),Lower bound 90% (Mean),Upper bound 90% (Mean),Std. dev. on pred. (Observation),Lower bound 90% (Observation),Upper bound 90% (Observation),,,,,,,,,,
,PredObs1,-0.352,0.000,-0.352,-0.352,0.009,-0.367,-0.338,,,,,,,,,,
